time,temperature_2m,relative_humidity_2m,wind_speed_10m,latitude,longitude
2026-06-06T04:00,18.9,98,1.1,9.9331,-84.0792
2026-06-06T05:00,19.0,98,2.8,9.9331,-84.0792
2026-06-06T06:00,19.0,96,0.7,9.9331,-84.0792
2026-06-06T07:00,18.7,98,1.2,9.9331,-84.0792
2026-06-06T08:00,18.8,96,2.4,9.9331,-84.0792
2026-06-06T09:00,18.7,95,1.4,9.9331,-84.0792
2026-06-06T10:00,18.7,95,0.3,9.9331,-84.0792
2026-06-06T11:00,18.6,94,3.6,9.9331,-84.0792
2026-06-06T12:00,19.4,95,2.1,9.9331,-84.0792
2026-06-06T13:00,20.0,93,1.3,9.9331,-84.0792
2026-06-06T14:00,20.9,87,2.7,9.9331,-84.0792
2026-06-06T15:00,22.0,81,4.0,9.9331,-84.0792
2026-06-06T16:00,22.8,80,6.2,9.9331,-84.0792
2026-06-06T17:00,23.0,75,7.6,9.9331,-84.0792
2026-06-06T18:00,24.0,66,9.7,9.9331,-84.0792
2026-06-06T19:00,22.3,85,8.1,9.9331,-84.0792
2026-06-06T20:00,21.0,92,5.4,9.9331,-84.0792
2026-06-06T21:00,20.1,98,6.1,9.9331,-84.0792
2026-06-06T22:00,20.1,97,5.1,9.9331,-84.0792
2026-06-06T23:00,20.0,96,3.3,9.9331,-84.0792
2026-06-07T00:00,19.4,98,2.8,9.9331,-84.0792
2026-06-07T01:00,18.9,99,1.6,9.9331,-84.0792
2026-06-07T02:00,18.6,99,1.2,9.9331,-84.0792
2026-06-07T03:00,18.9,97,1.5,9.9331,-84.0792
2026-06-07T04:00,18.6,98,1.0,9.9331,-84.0792
2026-06-07T05:00,18.5,99,1.2,9.9331,-84.0792
2026-06-07T06:00,18.6,98,2.1,9.9331,-84.0792
2026-06-07T07:00,18.5,99,1.3,9.9331,-84.0792
2026-06-07T08:00,18.6,99,1.5,9.9331,-84.0792
2026-06-07T09:00,18.6,99,1.4,9.9331,-84.0792
2026-06-07T10:00,18.6,98,1.5,9.9331,-84.0792
2026-06-07T11:00,18.4,99,3.1,9.9331,-84.0792
2026-06-07T12:00,19.1,97,2.1,9.9331,-84.0792
2026-06-07T13:00,19.6,97,0.6,9.9331,-84.0792
2026-06-07T14:00,20.2,88,3.7,9.9331,-84.0792
2026-06-07T15:00,20.3,95,1.7,9.9331,-84.0792
2026-06-07T16:00,20.4,93,2.6,9.9331,-84.0792
2026-06-07T17:00,20.2,97,4.5,9.9331,-84.0792
2026-06-07T18:00,19.5,94,6.1,9.9331,-84.0792
2026-06-07T19:00,19.8,98,6.9,9.9331,-84.0792
2026-06-07T20:00,19.1,97,8.0,9.9331,-84.0792
2026-06-07T21:00,19.1,97,8.4,9.9331,-84.0792
2026-06-07T22:00,18.8,98,7.5,9.9331,-84.0792
2026-06-07T23:00,18.5,99,4.4,9.9331,-84.0792
2026-06-08T00:00,18.8,98,7.1,9.9331,-84.0792
2026-06-08T01:00,18.4,98,4.9,9.9331,-84.0792
2026-06-08T02:00,18.2,98,5.0,9.9331,-84.0792
2026-06-08T03:00,18.2,99,4.8,9.9331,-84.0792
2026-06-08T04:00,18.3,99,4.3,9.9331,-84.0792
2026-06-08T05:00,18.2,98,4.2,9.9331,-84.0792
2026-06-08T06:00,17.9,99,9.0,9.9331,-84.0792
2026-06-08T07:00,17.5,98,8.9,9.9331,-84.0792
2026-06-08T08:00,17.5,98,7.2,9.9331,-84.0792
2026-06-08T09:00,17.4,98,6.2,9.9331,-84.0792
2026-06-08T10:00,17.4,98,5.2,9.9331,-84.0792
2026-06-08T11:00,17.4,97,4.5,9.9331,-84.0792
2026-06-08T12:00,17.8,98,5.6,9.9331,-84.0792
2026-06-08T13:00,18.0,96,5.5,9.9331,-84.0792
2026-06-08T14:00,18.5,92,6.0,9.9331,-84.0792
2026-06-08T15:00,18.9,89,8.8,9.9331,-84.0792
2026-06-08T16:00,19.8,86,8.8,9.9331,-84.0792
2026-06-08T17:00,20.4,85,9.0,9.9331,-84.0792
2026-06-08T18:00,20.3,85,8.6,9.9331,-84.0792
2026-06-08T19:00,20.3,82,10.3,9.9331,-84.0792
2026-06-08T20:00,21.0,79,10.8,9.9331,-84.0792
2026-06-08T21:00,18.9,89,9.4,9.9331,-84.0792
2026-06-08T22:00,18.3,96,9.4,9.9331,-84.0792
2026-06-08T23:00,18.5,89,6.0,9.9331,-84.0792
2026-06-09T00:00,18.7,92,5.1,9.9331,-84.0792
2026-06-09T01:00,18.2,92,5.3,9.9331,-84.0792
2026-06-09T02:00,18.0,90,3.5,9.9331,-84.0792
2026-06-09T03:00,17.8,88,3.2,9.9331,-84.0792
2026-06-09T04:00,17.5,89,4.1,9.9331,-84.0792
2026-06-09T05:00,17.4,91,6.2,9.9331,-84.0792
2026-06-09T06:00,17.9,91,2.5,9.9331,-84.0792
2026-06-09T07:00,17.4,93,1.5,9.9331,-84.0792
2026-06-09T08:00,17.3,91,2.3,9.9331,-84.0792
2026-06-09T09:00,17.1,88,6.9,9.9331,-84.0792
2026-06-09T10:00,17.0,89,8.0,9.9331,-84.0792
2026-06-09T11:00,17.0,91,8.1,9.9331,-84.0792
2026-06-09T12:00,17.6,94,4.7,9.9331,-84.0792
2026-06-09T13:00,18.0,95,4.5,9.9331,-84.0792
2026-06-09T14:00,18.3,90,3.6,9.9331,-84.0792
2026-06-09T15:00,18.8,87,2.3,9.9331,-84.0792
2026-06-09T16:00,20.0,81,2.0,9.9331,-84.0792
2026-06-09T17:00,19.5,82,2.9,9.9331,-84.0792
2026-06-09T18:00,20.2,79,2.3,9.9331,-84.0792
2026-06-09T19:00,20.9,75,3.1,9.9331,-84.0792
2026-06-09T20:00,20.9,75,4.1,9.9331,-84.0792
2026-06-09T21:00,19.9,80,4.3,9.9331,-84.0792
2026-06-09T22:00,19.3,84,0.5,9.9331,-84.0792
2026-06-09T23:00,19.3,85,1.6,9.9331,-84.0792
2026-06-10T00:00,19.4,92,3.4,9.9331,-84.0792
2026-06-10T01:00,19.1,93,2.5,9.9331,-84.0792
2026-06-10T02:00,18.8,96,3.5,9.9331,-84.0792
2026-06-10T03:00,18.4,98,2.7,9.9331,-84.0792
2026-06-10T04:00,18.4,98,2.3,9.9331,-84.0792
2026-06-10T05:00,18.6,97,1.8,9.9331,-84.0792
2026-06-10T06:00,17.7,98,2.4,9.9331,-84.0792
2026-06-10T07:00,17.6,98,1.5,9.9331,-84.0792
2026-06-10T08:00,17.9,96,2.0,9.9331,-84.0792
2026-06-10T09:00,18.1,95,0.5,9.9331,-84.0792
2026-06-10T10:00,18.1,95,1.7,9.9331,-84.0792
2026-06-10T11:00,18.3,94,0.4,9.9331,-84.0792
2026-06-10T12:00,18.4,97,1.8,9.9331,-84.0792
2026-06-10T13:00,19.2,93,1.8,9.9331,-84.0792
2026-06-10T14:00,20.0,85,1.7,9.9331,-84.0792
2026-06-10T15:00,20.3,81,2.6,9.9331,-84.0792
2026-06-10T16:00,22.1,73,6.2,9.9331,-84.0792
2026-06-10T17:00,22.0,74,6.5,9.9331,-84.0792
2026-06-10T18:00,22.3,74,7.6,9.9331,-84.0792
2026-06-10T19:00,22.6,74,8.1,9.9331,-84.0792
2026-06-10T20:00,20.6,87,8.6,9.9331,-84.0792
2026-06-10T21:00,19.7,96,6.0,9.9331,-84.0792
2026-06-10T22:00,19.9,96,4.4,9.9331,-84.0792
2026-06-10T23:00,19.7,97,3.9,9.9331,-84.0792
2026-06-11T00:00,19.6,95,3.0,9.9331,-84.0792
2026-06-11T01:00,19.3,97,1.3,9.9331,-84.0792
2026-06-11T02:00,19.1,97,3.9,9.9331,-84.0792
2026-06-11T03:00,18.8,96,5.2,9.9331,-84.0792
2026-06-11T04:00,18.5,96,5.4,9.9331,-84.0792
2026-06-11T05:00,17.9,97,8.2,9.9331,-84.0792
2026-06-11T06:00,18.2,92,7.9,9.9331,-84.0792
2026-06-11T07:00,18.1,92,8.7,9.9331,-84.0792
2026-06-11T08:00,17.9,92,8.5,9.9331,-84.0792
2026-06-11T09:00,17.2,94,9.1,9.9331,-84.0792
2026-06-11T10:00,16.6,94,9.8,9.9331,-84.0792
2026-06-11T11:00,16.5,93,10.0,9.9331,-84.0792
2026-06-11T12:00,17.1,90,8.6,9.9331,-84.0792
2026-06-11T13:00,20.6,82,6.3,9.9331,-84.0792
2026-06-11T14:00,23.3,67,1.8,9.9331,-84.0792
2026-06-11T15:00,25.1,59,2.5,9.9331,-84.0792
2026-06-11T16:00,25.8,58,6.9,9.9331,-84.0792
2026-06-11T17:00,25.8,57,10.3,9.9331,-84.0792
2026-06-11T18:00,26.7,50,10.2,9.9331,-84.0792
2026-06-11T19:00,25.9,56,12.0,9.9331,-84.0792
2026-06-11T20:00,24.7,66,10.4,9.9331,-84.0792
2026-06-11T21:00,23.7,70,7.8,9.9331,-84.0792
2026-06-11T22:00,22.8,76,4.8,9.9331,-84.0792
2026-06-11T23:00,22.3,81,3.0,9.9331,-84.0792
2026-06-12T00:00,21.8,86,3.2,9.9331,-84.0792
2026-06-12T01:00,21.5,87,0.9,9.9331,-84.0792
2026-06-12T02:00,20.8,89,6.1,9.9331,-84.0792
2026-06-12T03:00,19.9,91,8.0,9.9331,-84.0792
2026-06-12T04:00,19.6,89,9.2,9.9331,-84.0792
2026-06-12T05:00,19.7,86,8.5,9.9331,-84.0792
2026-06-12T06:00,18.7,88,9.3,9.9331,-84.0792
2026-06-12T07:00,18.6,88,10.0,9.9331,-84.0792
2026-06-12T08:00,19.2,85,9.4,9.9331,-84.0792
2026-06-12T09:00,19.2,84,9.5,9.9331,-84.0792
2026-06-12T10:00,19.2,83,9.8,9.9331,-84.0792
2026-06-12T11:00,19.2,83,10.3,9.9331,-84.0792
2026-06-12T12:00,19.8,81,7.7,9.9331,-84.0792
2026-06-12T13:00,21.4,75,6.7,9.9331,-84.0792
2026-06-12T14:00,23.6,69,6.4,9.9331,-84.0792
2026-06-12T15:00,25.2,64,4.8,9.9331,-84.0792
2026-06-12T16:00,26.6,61,4.5,9.9331,-84.0792
2026-06-12T17:00,26.9,62,3.4,9.9331,-84.0792
2026-06-12T18:00,27.1,59,1.3,9.9331,-84.0792
2026-06-12T19:00,26.2,63,4.0,9.9331,-84.0792
2026-06-12T20:00,25.8,64,4.4,9.9331,-84.0792
2026-06-12T21:00,26.2,61,5.1,9.9331,-84.0792
2026-06-12T22:00,26.1,60,4.8,9.9331,-84.0792
2026-06-12T23:00,24.8,66,3.2,9.9331,-84.0792
2026-06-13T00:00,23.4,76,2.3,9.9331,-84.0792
2026-06-13T01:00,22.6,79,2.9,9.9331,-84.0792
2026-06-13T02:00,22.1,80,4.3,9.9331,-84.0792
2026-06-13T03:00,21.5,80,5.0,9.9331,-84.0792
2026-06-13T04:00,21.0,82,6.3,9.9331,-84.0792
2026-06-13T05:00,20.0,87,7.0,9.9331,-84.0792
2026-06-13T06:00,20.0,87,8.5,9.9331,-84.0792
2026-06-13T07:00,19.9,83,8.5,9.9331,-84.0792
2026-06-13T08:00,19.6,78,8.9,9.9331,-84.0792
2026-06-13T09:00,19.3,77,10.6,9.9331,-84.0792
2026-06-13T10:00,19.3,75,10.4,9.9331,-84.0792
2026-06-13T11:00,19.1,77,11.0,9.9331,-84.0792
2026-06-13T12:00,18.9,80,11.0,9.9331,-84.0792
2026-06-13T13:00,21.2,73,10.6,9.9331,-84.0792
2026-06-13T14:00,23.4,67,10.5,9.9331,-84.0792
2026-06-13T15:00,25.3,61,8.6,9.9331,-84.0792
2026-06-13T16:00,26.5,58,7.3,9.9331,-84.0792
2026-06-13T17:00,26.9,57,9.8,9.9331,-84.0792
2026-06-13T18:00,27.1,58,7.7,9.9331,-84.0792
2026-06-13T19:00,27.0,58,9.9,9.9331,-84.0792
2026-06-13T20:00,26.6,59,9.3,9.9331,-84.0792
2026-06-13T21:00,26.2,60,4.8,9.9331,-84.0792
2026-06-13T22:00,23.5,71,4.8,9.9331,-84.0792
2026-06-13T23:00,23.4,74,3.1,9.9331,-84.0792
2026-06-14T00:00,22.5,78,0.8,9.9331,-84.0792
2026-06-14T01:00,22.0,83,2.0,9.9331,-84.0792
2026-06-14T02:00,21.9,82,6.3,9.9331,-84.0792
2026-06-14T03:00,21.4,85,2.9,9.9331,-84.0792
2026-06-14T04:00,20.5,88,5.8,9.9331,-84.0792
2026-06-14T05:00,19.5,91,7.9,9.9331,-84.0792
2026-06-14T06:00,19.2,90,6.2,9.9331,-84.0792
2026-06-14T07:00,18.9,89,8.4,9.9331,-84.0792
2026-06-14T08:00,19.0,85,8.8,9.9331,-84.0792
2026-06-14T09:00,19.0,83,9.1,9.9331,-84.0792
2026-06-14T10:00,19.1,82,8.6,9.9331,-84.0792
2026-06-14T11:00,18.6,84,9.7,9.9331,-84.0792
2026-06-14T12:00,20.7,80,8.6,9.9331,-84.0792
2026-06-14T13:00,21.4,76,8.5,9.9331,-84.0792
2026-06-14T14:00,21.7,76,7.0,9.9331,-84.0792
2026-06-14T15:00,24.8,66,9.5,9.9331,-84.0792
2026-06-14T16:00,24.2,67,13.0,9.9331,-84.0792
2026-06-14T17:00,25.0,66,4.1,9.9331,-84.0792
2026-06-14T18:00,27.1,59,2.3,9.9331,-84.0792
2026-06-14T19:00,27.3,57,5.7,9.9331,-84.0792
2026-06-14T20:00,24.8,69,10.7,9.9331,-84.0792
2026-06-14T21:00,23.1,82,7.5,9.9331,-84.0792
2026-06-14T22:00,21.3,87,3.9,9.9331,-84.0792
2026-06-14T23:00,20.9,91,2.7,9.9331,-84.0792
2026-06-15T00:00,21.0,89,2.3,9.9331,-84.0792
2026-06-15T01:00,21.3,89,1.0,9.9331,-84.0792
2026-06-15T02:00,21.1,90,1.5,9.9331,-84.0792
2026-06-15T03:00,20.8,92,0.5,9.9331,-84.0792
2026-06-15T04:00,20.3,94,1.6,9.9331,-84.0792
2026-06-15T05:00,19.8,94,5.8,9.9331,-84.0792
2026-06-15T06:00,20.1,93,5.7,9.9331,-84.0792
2026-06-15T07:00,19.7,92,8.9,9.9331,-84.0792
2026-06-15T08:00,19.4,89,9.2,9.9331,-84.0792
2026-06-15T09:00,18.9,88,8.8,9.9331,-84.0792
2026-06-15T10:00,18.3,88,9.4,9.9331,-84.0792
2026-06-15T11:00,18.1,87,8.2,9.9331,-84.0792
2026-06-15T12:00,19.4,82,8.5,9.9331,-84.0792
2026-06-15T13:00,21.7,75,6.5,9.9331,-84.0792
2026-06-15T14:00,23.0,72,8.3,9.9331,-84.0792
2026-06-15T15:00,23.9,67,9.3,9.9331,-84.0792
2026-06-15T16:00,25.7,63,5.2,9.9331,-84.0792
2026-06-15T17:00,27.0,59,7.2,9.9331,-84.0792
2026-06-15T18:00,28.0,49,4.1,9.9331,-84.0792
2026-06-15T19:00,26.7,53,3.1,9.9331,-84.0792
2026-06-15T20:00,24.2,73,9.7,9.9331,-84.0792
2026-06-15T21:00,23.0,78,6.2,9.9331,-84.0792
2026-06-15T22:00,21.3,84,2.0,9.9331,-84.0792
2026-06-15T23:00,21.4,89,4.6,9.9331,-84.0792
2026-06-16T00:00,22.1,85,2.7,9.9331,-84.0792
2026-06-16T01:00,21.3,93,4.5,9.9331,-84.0792
2026-06-16T02:00,20.7,95,2.4,9.9331,-84.0792
2026-06-16T03:00,20.7,93,0.6,9.9331,-84.0792
2026-06-16T04:00,20.4,93,3.4,9.9331,-84.0792
2026-06-16T05:00,20.2,91,5.4,9.9331,-84.0792
2026-06-16T06:00,19.9,86,6.3,9.9331,-84.0792
2026-06-16T07:00,19.9,84,5.4,9.9331,-84.0792
2026-06-16T08:00,19.9,83,5.2,9.9331,-84.0792
2026-06-16T09:00,19.7,83,6.2,9.9331,-84.0792
2026-06-16T10:00,19.6,82,6.5,9.9331,-84.0792
2026-06-16T11:00,19.2,84,4.0,9.9331,-84.0792
2026-06-16T12:00,19.4,87,6.8,9.9331,-84.0792
2026-06-16T13:00,21.5,78,3.8,9.9331,-84.0792
2026-06-16T14:00,23.0,71,4.7,9.9331,-84.0792
2026-06-16T15:00,24.5,66,5.5,9.9331,-84.0792
2026-06-16T16:00,25.7,63,4.5,9.9331,-84.0792
2026-06-16T17:00,26.0,62,5.4,9.9331,-84.0792
2026-06-16T18:00,25.7,62,3.7,9.9331,-84.0792
2026-06-16T19:00,23.0,73,6.0,9.9331,-84.0792
2026-06-16T20:00,22.2,81,9.2,9.9331,-84.0792
2026-06-16T21:00,19.6,97,6.0,9.9331,-84.0792
2026-06-16T22:00,19.5,97,3.1,9.9331,-84.0792
2026-06-16T23:00,19.6,92,4.2,9.9331,-84.0792
2026-06-17T00:00,19.5,92,0.4,9.9331,-84.0792
2026-06-17T01:00,19.7,93,2.0,9.9331,-84.0792
2026-06-17T02:00,19.5,93,3.5,9.9331,-84.0792
2026-06-17T03:00,19.5,92,4.4,9.9331,-84.0792
2026-06-17T04:00,19.5,90,4.3,9.9331,-84.0792
2026-06-17T05:00,19.1,92,4.5,9.9331,-84.0792
2026-06-17T06:00,18.7,86,8.9,9.9331,-84.0792
2026-06-17T07:00,18.3,86,10.4,9.9331,-84.0792
2026-06-17T08:00,18.5,83,10.8,9.9331,-84.0792
2026-06-17T09:00,18.9,80,8.6,9.9331,-84.0792
2026-06-17T10:00,18.9,80,8.1,9.9331,-84.0792
2026-06-17T11:00,18.8,80,9.0,9.9331,-84.0792
2026-06-17T12:00,18.4,81,10.5,9.9331,-84.0792
2026-06-17T13:00,20.6,72,11.2,9.9331,-84.0792
2026-06-17T14:00,22.5,63,11.5,9.9331,-84.0792
2026-06-17T15:00,23.2,63,10.9,9.9331,-84.0792
2026-06-17T16:00,24.6,60,9.2,9.9331,-84.0792
2026-06-17T17:00,24.7,61,7.0,9.9331,-84.0792
2026-06-17T18:00,25.3,59,5.8,9.9331,-84.0792
2026-06-17T19:00,24.5,60,9.2,9.9331,-84.0792
2026-06-17T20:00,24.5,62,7.3,9.9331,-84.0792
2026-06-17T21:00,24.0,66,3.9,9.9331,-84.0792
2026-06-17T22:00,22.9,73,7.4,9.9331,-84.0792
2026-06-17T23:00,21.9,80,7.1,9.9331,-84.0792
2026-06-18T00:00,20.1,90,5.0,9.9331,-84.0792
2026-06-18T01:00,19.6,94,3.7,9.9331,-84.0792
2026-06-18T02:00,19.4,97,3.8,9.9331,-84.0792
2026-06-18T03:00,19.2,98,1.3,9.9331,-84.0792
2026-06-18T04:00,19.3,98,0.3,9.9331,-84.0792
2026-06-18T05:00,19.5,95,0.4,9.9331,-84.0792
2026-06-18T06:00,19.3,95,1.5,9.9331,-84.0792
2026-06-18T07:00,19.2,94,3.5,9.9331,-84.0792
2026-06-18T08:00,19.1,94,4.3,9.9331,-84.0792
2026-06-18T09:00,18.7,94,6.5,9.9331,-84.0792
2026-06-18T10:00,18.6,90,8.5,9.9331,-84.0792
2026-06-18T11:00,18.6,88,9.4,9.9331,-84.0792
2026-06-18T12:00,19.3,84,10.8,9.9331,-84.0792
2026-06-18T13:00,20.1,76,11.4,9.9331,-84.0792
2026-06-18T14:00,21.0,72,9.9,9.9331,-84.0792
2026-06-18T15:00,23.1,67,7.8,9.9331,-84.0792
2026-06-18T16:00,25.6,59,1.6,9.9331,-84.0792
2026-06-18T17:00,25.1,61,8.9,9.9331,-84.0792
2026-06-18T18:00,25.3,59,9.7,9.9331,-84.0792
2026-06-18T19:00,23.6,66,4.2,9.9331,-84.0792
2026-06-18T20:00,22.3,76,1.1,9.9331,-84.0792
2026-06-18T21:00,22.2,78,1.6,9.9331,-84.0792
2026-06-18T22:00,22.2,79,1.1,9.9331,-84.0792
2026-06-18T23:00,22.1,78,1.5,9.9331,-84.0792
2026-06-19T00:00,21.5,81,3.8,9.9331,-84.0792
2026-06-19T01:00,20.7,85,2.7,9.9331,-84.0792
2026-06-19T02:00,19.8,91,1.4,9.9331,-84.0792
2026-06-19T03:00,19.2,93,1.0,9.9331,-84.0792
2026-06-19T04:00,18.7,94,1.0,9.9331,-84.0792
2026-06-19T05:00,18.7,93,2.4,9.9331,-84.0792
2026-06-19T06:00,18.6,94,3.0,9.9331,-84.0792
2026-06-19T07:00,18.2,91,5.3,9.9331,-84.0792
2026-06-19T08:00,17.7,88,8.3,9.9331,-84.0792
2026-06-19T09:00,17.3,86,9.0,9.9331,-84.0792
2026-06-19T10:00,17.2,84,9.5,9.9331,-84.0792
2026-06-19T11:00,17.9,82,9.1,9.9331,-84.0792
2026-06-19T12:00,19.0,79,9.9,9.9331,-84.0792
2026-06-19T13:00,20.7,73,8.4,9.9331,-84.0792
2026-06-19T14:00,22.6,68,5.7,9.9331,-84.0792
2026-06-19T15:00,24.7,62,5.9,9.9331,-84.0792
2026-06-19T16:00,26.1,57,4.0,9.9331,-84.0792
2026-06-19T17:00,25.9,57,7.2,9.9331,-84.0792
2026-06-19T18:00,26.4,52,5.4,9.9331,-84.0792
2026-06-19T19:00,25.4,54,2.6,9.9331,-84.0792
2026-06-19T20:00,24.1,61,2.6,9.9331,-84.0792
2026-06-19T21:00,22.8,71,3.6,9.9331,-84.0792
2026-06-19T22:00,22.3,75,2.1,9.9331,-84.0792
2026-06-19T23:00,22.1,76,1.6,9.9331,-84.0792
2026-06-20T00:00,20.7,88,1.8,9.9331,-84.0792
2026-06-20T01:00,20.5,92,1.3,9.9331,-84.0792
2026-06-20T02:00,20.0,95,2.1,9.9331,-84.0792
2026-06-20T03:00,20.2,91,3.7,9.9331,-84.0792
2026-06-20T04:00,19.9,89,6.2,9.9331,-84.0792
2026-06-20T05:00,19.2,87,7.3,9.9331,-84.0792
2026-06-20T06:00,19.0,80,8.8,9.9331,-84.0792
2026-06-20T07:00,18.5,80,8.5,9.9331,-84.0792
2026-06-20T08:00,18.1,80,9.6,9.9331,-84.0792
2026-06-20T09:00,17.9,79,9.9,9.9331,-84.0792
2026-06-20T10:00,17.8,78,9.2,9.9331,-84.0792
2026-06-20T11:00,17.5,79,10.4,9.9331,-84.0792
2026-06-20T12:00,18.4,77,9.7,9.9331,-84.0792
2026-06-20T13:00,20.7,73,9.2,9.9331,-84.0792
2026-06-20T14:00,22.8,67,8.3,9.9331,-84.0792
2026-06-20T15:00,24.4,64,6.8,9.9331,-84.0792
2026-06-20T16:00,25.6,57,11.4,9.9331,-84.0792
2026-06-20T17:00,23.9,69,10.2,9.9331,-84.0792
2026-06-20T18:00,26.8,50,0.8,9.9331,-84.0792
2026-06-20T19:00,25.2,60,7.0,9.9331,-84.0792
2026-06-20T20:00,24.8,65,8.6,9.9331,-84.0792
2026-06-20T21:00,22.8,76,6.1,9.9331,-84.0792
2026-06-20T22:00,21.6,81,4.0,9.9331,-84.0792
2026-06-20T23:00,21.4,85,3.5,9.9331,-84.0792
2026-06-21T00:00,20.1,91,2.3,9.9331,-84.0792
2026-06-21T01:00,19.8,95,2.6,9.9331,-84.0792
2026-06-21T02:00,19.9,96,6.4,9.9331,-84.0792
2026-06-21T03:00,20.1,95,4.3,9.9331,-84.0792
2026-06-21T04:00,20.0,93,5.6,9.9331,-84.0792
2026-06-21T05:00,19.2,95,6.3,9.9331,-84.0792
2026-06-21T06:00,18.6,93,9.3,9.9331,-84.0792
2026-06-21T07:00,18.4,90,9.6,9.9331,-84.0792
2026-06-21T08:00,18.3,88,8.6,9.9331,-84.0792
2026-06-21T09:00,18.5,87,7.9,9.9331,-84.0792
2026-06-21T10:00,18.6,86,8.7,9.9331,-84.0792
2026-06-21T11:00,18.8,83,9.4,9.9331,-84.0792
2026-06-21T12:00,19.2,84,10.1,9.9331,-84.0792
2026-06-21T13:00,21.6,74,8.3,9.9331,-84.0792
2026-06-21T14:00,23.6,67,5.7,9.9331,-84.0792
2026-06-21T15:00,24.9,63,1.7,9.9331,-84.0792
2026-06-21T16:00,25.8,61,5.6,9.9331,-84.0792
2026-06-21T17:00,23.6,71,10.5,9.9331,-84.0792
2026-06-21T18:00,24.5,69,6.3,9.9331,-84.0792
2026-06-21T19:00,23.2,76,5.1,9.9331,-84.0792
2026-06-21T20:00,23.2,77,5.7,9.9331,-84.0792
2026-06-21T21:00,22.7,80,5.5,9.9331,-84.0792
2026-06-21T22:00,20.5,90,1.8,9.9331,-84.0792
2026-06-21T23:00,19.5,94,3.8,9.9331,-84.0792
2026-06-22T00:00,20.3,96,4.3,9.9331,-84.0792
2026-06-22T01:00,19.9,96,1.1,9.9331,-84.0792
2026-06-22T02:00,20.0,94,2.7,9.9331,-84.0792
2026-06-22T03:00,19.8,95,1.5,9.9331,-84.0792
2026-06-22T04:00,20.0,93,2.6,9.9331,-84.0792
2026-06-22T05:00,19.9,93,7.7,9.9331,-84.0792
2026-06-22T06:00,20.0,91,6.7,9.9331,-84.0792
2026-06-22T07:00,19.4,90,8.6,9.9331,-84.0792
2026-06-22T08:00,18.9,90,7.6,9.9331,-84.0792
2026-06-22T09:00,18.8,90,5.0,9.9331,-84.0792
2026-06-22T10:00,19.0,87,6.9,9.9331,-84.0792
2026-06-22T11:00,18.9,87,6.7,9.9331,-84.0792
2026-06-22T12:00,19.2,85,8.7,9.9331,-84.0792
2026-06-22T13:00,20.8,79,8.3,9.9331,-84.0792
2026-06-22T14:00,21.4,75,11.2,9.9331,-84.0792
2026-06-22T15:00,22.1,75,10.6,9.9331,-84.0792
2026-06-22T16:00,22.2,78,7.6,9.9331,-84.0792
2026-06-22T17:00,21.7,84,7.6,9.9331,-84.0792
2026-06-22T18:00,21.6,85,6.2,9.9331,-84.0792
2026-06-22T19:00,22.2,81,8.3,9.9331,-84.0792
2026-06-22T20:00,23.0,74,9.3,9.9331,-84.0792
2026-06-22T21:00,22.9,76,9.5,9.9331,-84.0792
2026-06-22T22:00,21.7,82,6.3,9.9331,-84.0792
2026-06-22T23:00,20.8,91,5.3,9.9331,-84.0792
2026-06-23T00:00,20.6,92,5.1,9.9331,-84.0792
2026-06-23T01:00,19.8,92,7.2,9.9331,-84.0792
2026-06-23T02:00,19.4,89,8.9,9.9331,-84.0792
2026-06-23T03:00,19.3,86,10.3,9.9331,-84.0792
2026-06-23T04:00,19.0,86,10.4,9.9331,-84.0792
2026-06-23T05:00,19.2,84,9.1,9.9331,-84.0792
2026-06-23T06:00,19.5,83,8.3,9.9331,-84.0792
2026-06-23T07:00,19.1,84,9.9,9.9331,-84.0792
2026-06-23T08:00,18.7,85,10.1,9.9331,-84.0792
2026-06-23T09:00,18.8,83,11.4,9.9331,-84.0792
2026-06-23T10:00,18.4,82,12.1,9.9331,-84.0792
2026-06-23T11:00,18.2,81,13.3,9.9331,-84.0792
2026-06-23T12:00,19.3,80,13.5,9.9331,-84.0792
2026-06-23T13:00,20.7,75,14.9,9.9331,-84.0792
2026-06-23T14:00,22.7,69,16.6,9.9331,-84.0792
2026-06-23T15:00,24.3,64,15.6,9.9331,-84.0792
2026-06-23T16:00,24.8,62,15.0,9.9331,-84.0792
2026-06-23T17:00,25.4,60,11.4,9.9331,-84.0792
2026-06-23T18:00,24.7,63,11.1,9.9331,-84.0792
2026-06-23T19:00,25.3,62,10.5,9.9331,-84.0792
2026-06-23T20:00,25.1,65,8.3,9.9331,-84.0792
2026-06-23T21:00,23.0,79,6.2,9.9331,-84.0792
2026-06-23T22:00,22.6,77,4.6,9.9331,-84.0792
2026-06-23T23:00,22.7,76,6.9,9.9331,-84.0792
2026-06-24T00:00,23.0,73,2.5,9.9331,-84.0792
2026-06-24T01:00,22.0,77,1.8,9.9331,-84.0792
2026-06-24T02:00,21.1,83,2.3,9.9331,-84.0792
2026-06-24T03:00,20.3,88,4.4,9.9331,-84.0792
2026-06-24T04:00,19.7,89,5.5,9.9331,-84.0792
2026-06-24T05:00,19.1,88,9.4,9.9331,-84.0792
2026-06-24T06:00,19.2,82,11.6,9.9331,-84.0792
2026-06-24T07:00,19.1,80,12.4,9.9331,-84.0792
